0.40064,0.91331,-0.16576
0.40307,0.91229,-0.1931
0.40488,0.92506,-0.19762
0.39004,0.92148,-0.19409
0.40515,0.91369,-0.16219
0.42915,0.91642,-0.14827
0.41441,0.90576,-0.18586
0.41486,0.90436,-0.16382
0.42613,0.8987,-0.1632
0.40318,0.89667,-0.19803
0.41545,0.91218,-0.16252
0.43175,0.89816,-0.1677
0.42842,0.90628,-0.16221
0.41617,0.90297,-0.18286
0.41902,0.89101,-0.18238
0.45002,0.90707,-0.14434
0.45655,0.91077,-0.13616
0.41456,0.90183,-0.19284
0.43129,0.88387,-0.19359
0.41558,0.88445,-0.22241
0.41703,0.88816,-0.1871
0.44567,0.89274,-0.1344
0.44004,0.89551,-0.16524
0.43039,0.89007,-0.20052
0.44671,0.90113,-0.19537
0.44566,0.90513,-0.19065
0.43334,0.88419,-0.18524
0.44415,0.88719,-0.18989
0.44727,0.88594,-0.18677
0.45032,0.87319,-0.19373
0.45371,0.87576,-0.18907
0.44983,0.88312,-0.17978
0.42111,0.87705,-0.19551
0.44841,0.87891,-0.17077
0.48106,0.89919,-0.18281
0.43962,0.89305,-0.23112
0.45045,0.86501,-0.18234
0.45638,0.86504,-0.14498
0.44441,0.87973,-0.17302
0.44915,0.89062,-0.17243
0.4705,0.89786,-0.18065
0.47451,0.88796,-0.18005
0.46465,0.88167,-0.19697
0.46233,0.88288,-0.20069
0.4584,0.90588,-0.18035
0.44041,0.91526,-0.1419
0.43552,0.88848,-0.15664
0.41018,0.83511,-0.24144
0.38953,0.82141,-0.1641
0.43176,0.80126,-0.16649
0.48775,0.83527,-0.29298
0.48454,0.90309,-0.47872
0.46398,0.88274,-0.47485
0.45546,0.81695,-0.5479
0.41976,0.77242,-0.6481
0.32882,0.68741,-0.69797
0.27309,0.57974,-0.7602
0.20047,0.50797,-0.81287
0.12626,0.43823,-0.82579
0.09386,0.3663,-0.87907
0.083782,0.33176,-0.95557
0.063455,0.30715,-0.96472
0.036546,0.2644,-0.91971
0.02054,0.2575,-0.91354
-0.0065453,0.26039,-0.89855
-0.0091138,0.23284,-0.88232
-0.04225,0.20732,-0.87308
-0.077236,0.20408,-0.86818
-0.098717,0.16374,-0.85514
-0.14282,0.17337,-0.94753
-0.19503,0.23157,-1.0803
-0.17526,0.16414,-0.96393
-0.18587,0.12077,-1.0191
-0.2599,0.25721,-1.1275
-0.23235,0.18235,-0.99932
-0.13511,0.038438,-0.90722
-0.056424,0.021809,-0.87507
0.00090292,0.045081,-0.77928
-0.026652,0.055239,-0.92161
-0.076964,0.10412,-0.94573
-0.25844,0.2513,-1.1715
-0.36604,0.31563,-1.2336
-0.36024,0.28529,-0.79482
-0.38827,0.27932,-0.90022
-0.24784,0.052304,-0.98059
-0.25524,0.093107,-0.83509
-0.29021,0.20463,-0.73939
-0.4017,0.33859,-0.76653
-0.38011,0.21539,-0.87844
-0.35086,0.21787,-0.92268
-0.37729,0.3379,-0.92967
-0.32884,0.2465,-1.0448
-0.28098,0.24301,-0.90196
-0.24203,0.28867,-0.8247
-0.2083,0.32732,-0.95127
-0.13665,0.34058,-1.0453
-0.088312,0.34114,-1.1553
-0.058382,0.3602,-1.0616
-0.074755,0.36675,-0.91087
-0.099195,0.3563,-0.90886
-0.10509,0.34675,-0.87041
-0.12844,0.38594,-0.85314
-0.13648,0.39985,-0.82201
-0.13723,0.42019,-0.84651
-0.13808,0.41178,-0.86771
-0.12128,0.41438,-0.83071
-0.11128,0.42161,-0.84266
-0.10941,0.43589,-0.842
-0.1099,0.47388,-0.846
-0.10665,0.44462,-0.84445
-0.12681,0.48579,-0.85217
-0.1277,0.47432,-0.92642
-0.11328,0.44155,-0.93791
-0.12834,0.47525,-0.91527
-0.12571,0.47556,-0.91318
-0.096677,0.45143,-0.95632
-0.053836,0.29338,-1.1414
-0.052181,0.2174,-1.0466
-0.093631,0.21199,-0.87614
-0.15239,0.17464,-0.85971
-0.19365,0.1613,-0.90456
-0.17905,0.18251,-1.0302
-0.16424,0.21552,-1.0791
-0.17052,0.18979,-1.0021
-0.20041,0.17722,-0.87933
-0.22567,0.20275,-0.79411
-0.23233,0.21812,-0.79557
-0.22047,0.26267,-0.87127
-0.20988,0.28334,-0.90435
-0.19766,0.3003,-0.91924
-0.18771,0.30566,-0.89891
-0.18782,0.31485,-0.8805
-0.20173,0.33758,-0.88773
-0.2147,0.35358,-0.89723
-0.20833,0.35104,-0.89219
-0.21741,0.35675,-0.90647
-0.22993,0.34697,-0.90466
-0.23338,0.33931,-0.88736
-0.24367,0.32299,-0.89616
-0.25107,0.28898,-0.96259
-0.23475,0.27736,-0.93916
-0.24102,0.22476,-0.98393
-0.19739,0.14969,-1.1071
-0.16548,0.17004,-1.0717
-0.33255,0.52394,-0.77953
-0.39854,0.72846,-0.73516
-0.31003,0.53334,-0.88816
-0.13983,0.29254,-0.98499
0.018647,0.16693,-1.1175
0.11632,0.088325,-1.1746
0.24586,-0.046714,-1.007
0.29134,-0.14134,-0.72671
0.24267,0.058197,-0.44338
0.11006,0.24024,-0.43753
-0.03634,0.42358,-0.71653
-0.10632,0.49605,-0.8703
-0.17412,0.53984,-0.83426
-0.2104,0.5475,-0.78511
-0.26235,0.57112,-0.64685
-0.31955,0.53206,-0.66687
-0.44884,0.68582,-0.63766
-0.92619,1.4058,-0.52119
-0.37191,0.48678,-0.30043
-0.61555,0.76691,-0.2371
-0.87151,1.0501,-0.61189
-0.9694,1.2991,-0.36798
-0.80362,0.99888,-0.25055
-0.59525,0.90626,-0.19498
-0.57493,1.4309,-0.39443
-0.40248,1.2085,-0.38325
-0.097035,0.7919,0.027421
0.081143,0.80682,0.0094431
0.42584,0.64895,-0.27659
0.91331,-0.072408,-0.78182
0.44424,0.67847,-0.21994
0.025571,1.1372,-0.027529
-0.086411,1.0968,-0.27266
0.19885,0.90312,-0.15673
0.25848,0.88926,0.24745
0.069723,1.0562,-0.0010253
0.28077,0.94302,-0.17345
0.33628,0.9569,-0.21378
0.060985,1.1106,-0.02862
-0.20011,1.0561,0.14152
-0.41457,1.1404,0.20879
-0.41528,1.4746,0.11368
-0.12845,1.6213,0.064615
0.0067658,1.1322,0.091491
0.19121,1.2044,0.033164
0.22246,1.3249,0.031157
0.46128,0.80197,-0.11075
0.89932,0.39763,-0.35371
0.86035,0.52174,-0.16179
0.60729,0.87609,-0.13084
0.4705,0.99907,-0.17354
0.9775,0.58066,-0.54592
1.1156,0.45339,-0.34653
1.0247,1.1301,0.027222
1.2926,1.0631,-0.089909
1.4199,0.93643,-0.015317
1.2429,0.94943,0.050402
1.0791,0.84696,-0.022263
0.9742,0.74285,-0.095586
0.87985,0.53824,-0.085623
0.79027,0.56535,0.040135
0.6324,0.39985,0.11885
0.50013,0.19525,0.083269
0.45917,0.14987,-0.034242
0.49641,0.15724,-0.03341
0.54349,0.43199,0.19038
0.65203,0.22687,0.25517
0.65532,-0.16069,0.1455
0.6124,-0.14746,0.16186
0.69691,-0.1398,0.16282
0.78786,0.0048524,0.36143
0.88186,0.062444,0.37669
0.90306,0.04391,0.27688
0.88167,-0.034866,0.27727
0.95859,-0.11314,0.22382
1.0032,0.099084,0.22132
1.0267,0.020044,0.14155
1.0304,-0.082897,0.17525
0.88644,-0.077116,0.27926
0.58105,0.15575,0.39038
0.53714,0.35573,0.63528
0.69975,0.51304,0.48767
0.89607,0.38086,0.34751
0.84404,0.28127,0.52742
0.73077,0.45096,0.6015
0.7438,0.51367,0.41433
1.0612,0.13726,0.16278
1.0545,0.0037331,0.01287
1.098,-0.16537,0.067211
1.3278,-0.70896,-0.31727
0.89469,-0.11026,0.28611
0.86101,0.18161,0.28033
1.0456,0.0029715,0.13063
1.0133,0.021078,0.21813
0.98374,0.043429,0.21511
1.0518,-0.11487,0.1706
1.0658,-0.11668,0.19233
0.98367,0.16899,0.24133
0.91224,0.34836,0.18617
1.0275,0.14918,0.10041
1.0747,-0.084683,0.055598
0.98703,-0.15721,0.27024
0.88152,-0.014106,0.27489
0.76677,0.25583,0.21021
0.73084,0.2799,0.27142
0.7597,0.3518,0.31548
0.86404,0.35039,0.39458
0.99464,0.38514,0.25504
1.257,0.0575,-0.00021617
0.94692,0.016152,0.20483
0.67585,0.38252,0.51609
1.3922,-0.70489,-0.28218
1.2893,-0.7302,-0.15559
0.89347,0.14225,0.29724
0.93078,0.14606,0.25066
0.99195,-0.093677,0.25977
0.99641,-0.15185,0.19757
0.95455,-0.10972,0.23623
0.98113,-0.13409,0.22585
0.99473,-0.095597,0.23242
0.99225,-0.10827,0.22686
0.96525,-0.10624,0.21951
0.93983,-0.084895,0.21115
0.91052,-0.031172,0.23181
0.89372,-0.047649,0.23736
0.88398,-0.11124,0.28743
0.87502,-0.13548,0.286
0.88041,-0.1582,0.30337
0.88961,-0.18245,0.3354
0.89681,-0.14995,0.3144
0.91532,-0.15664,0.30102
0.93075,-0.16621,0.30831
0.92085,-0.14437,0.30106
0.93017,-0.16679,0.30837
0.94076,-0.17231,0.30974
0.94516,-0.14347,0.29126
0.95212,-0.17356,0.28813
0.94411,-0.16846,0.2856
0.93083,-0.16231,0.29454
0.93194,-0.16283,0.31289
0.93049,-0.15693,0.29877
0.93791,-0.17055,0.28928
0.93387,-0.13495,0.28867
0.93652,-0.13533,0.28258
0.94212,-0.15025,0.30073
0.96295,-0.12566,0.32692
0.98635,-0.064774,0.35388
0.90652,-0.037192,0.40813
0.98084,-0.10645,0.26731
0.9723,-0.28547,0.11916
0.78208,-0.24849,0.27541
0.89342,-0.25786,0.2762
0.96185,-0.39393,0.25138
1.0251,-0.25421,0.24104
1.0252,0.024577,0.26911
1.0455,-0.041755,0.21789
1.0225,-0.17913,0.2204
1.0492,-0.10301,0.2052
0.95311,0.017589,0.35564
0.67857,0.12408,0.48183
0.65079,0.1879,0.41937
0.76867,0.13637,0.49239
1.0315,-0.14717,0.31868
1.0359,-0.27137,0.32071
0.82152,0.031687,0.55745
0.75224,0.2007,0.49694
1.0559,-0.11122,0.36189
0.96717,-0.22981,0.19468
0.71421,0.21712,0.49986
1.3865,-0.80279,-0.18265
1.1615,-0.71536,-0.056512
0.87171,0.055334,0.36011
0.98369,0.0342,0.30744
0.98417,-0.21796,0.34516
1.0062,-0.5017,0.26346
0.91615,-0.41601,0.23401
0.80237,-0.25231,0.29171
0.83296,-0.16463,0.31375
0.852,0.037778,0.29136
0.85225,0.034366,0.28969
0.90147,-0.0071733,0.28323
0.8858,-0.0087944,0.26742
0.90816,0.024028,0.27684
0.93693,0.039109,0.27886
0.95427,0.0063331,0.26549
0.95738,-0.041943,0.25669
0.94806,-0.087068,0.23323
0.96226,-0.091693,0.2449
0.96936,-0.042719,0.27087
0.95344,-0.018148,0.28842
0.95251,-0.084221,0.27472
0.96434,-0.11137,0.26518
0.97034,-0.087426,0.2801
0.96651,-0.073754,0.28269
0.97308,-0.098231,0.28271
0.96046,-0.076172,0.28343
0.96169,-0.078184,0.28556
0.97582,-0.090613,0.28752
0.97051,-0.08325,0.2776
0.96717,-0.092492,0.27903
0.9679,-0.093023,0.29035
0.96339,-0.091584,0.29074
0.95052,-0.094992,0.29114
0.94165,-0.09449,0.299
0.94184,-0.10627,0.2775
0.93571,-0.11501,0.27393
0.92154,-0.10474,0.29557
0.92962,-0.13322,0.28576
0.94561,-0.13647,0.28698
0.94951,-0.096276,0.30457
0.94282,-0.11134,0.31043
0.9425,-0.1287,0.29199
0.95052,-0.11905,0.29132
0.94878,-0.10253,0.29411
0.93836,-0.12668,0.29457
0.94448,-0.17746,0.28411
0.95115,-0.139,0.28991
0.9509,-0.11948,0.31128
0.94994,-0.13706,0.30432
0.95368,-0.14554,0.29358
0.96163,-0.12944,0.30629
0.95793,-0.12175,0.29714
0.95222,-0.14292,0.29556
0.94298,-0.14435,0.29724
0.93535,-0.13312,0.29342
0.93491,-0.12009,0.30345
0.9284,-0.11443,0.31724
0.91879,-0.12347,0.30825
0.91992,-0.13724,0.29805
0.91973,-0.13876,0.29791
0.92883,-0.14003,0.29508
0.9408,-0.1422,0.28992
0.93396,-0.14015,0.30362
0.94959,-0.13317,0.30064
0.95996,-0.12917,0.29885
0.96369,-0.13896,0.28776
0.9648,-0.14425,0.28467
0.96392,-0.13899,0.28425
0.95536,-0.12797,0.28485
0.95384,-0.14132,0.28767
0.94246,-0.14044,0.28106
0.93085,-0.12914,0.2793
0.94153,-0.12237,0.27141
0.94726,-0.13004,0.27855
0.94508,-0.14202,0.28405
0.93592,-0.14338,0.28149
0.9426,-0.14611,0.27104
0.95039,-0.13554,0.27797
0.947,-0.13148,0.2855
0.94639,-0.135,0.27493
0.94752,-0.1354,0.2755
0.95024,-0.13744,0.27851
0.95162,-0.13254,0.28046
0.95645,-0.13367,0.28722
0.96608,-0.13132,0.28377
0.96244,-0.12886,0.28213
0.96205,-0.13654,0.26462
0.9396,-0.15321,0.26733
0.90252,-0.19142,0.27901
0.87809,-0.22424,0.28356
0.81884,-0.34071,0.24576
0.47177,-0.59876,0.23517
0.021699,-1.1367,0.32389
-0.52287,-1.2163,0.33682
-0.79806,-0.37551,0.70406
-0.78594,0.23971,0.82104
-0.73743,-0.15809,0.49714
-1.0057,0.15566,0.61434
-1.2607,0.90603,1.1166
-1.385,1.2632,1.1467
-1.6275,1.6494,1.029
-1.9137,1.6412,0.93429
-2.0874,1.7877,0.58515
-2.3803,2.1732,0.48369
-2.5169,2.0373,0.6822
-2.6191,1.4457,0.63752
-2.8285,1.4475,0.51625
-2.8424,1.5575,0.21985
-2.7598,0.97478,-0.017813
-2.7911,0.59476,-0.10282
-2.5498,0.21013,0.016594
-2.48,0.06832,0.017923
-2.2918,0.16814,-0.74776
-1.2081,-0.18404,-0.53801
-1.3144,0.49772,0.39184
-1.4145,0.24328,-0.0029869
-1.1852,0.3278,-0.07027
-1.0945,0.75713,0.28808
-0.97688,0.45444,0.073675
-1.0925,0.58245,0.12633
-1.0723,0.76411,-0.16104
-1.1851,1.5814,0.12243
-1.6291,3.3525,-3.1894
-1.5,5.2037,-6.2001
-0.73551,5.3777,-1.5121
0.043685,2.683,-1.7316
-0.07913,2.5599,-2.2368
-1.1553,2.2729,2.8411
-0.42049,-0.88633,3.2941
-0.54499,0.21935,-0.78154
-1.1895,2.7087,0.026983
-2.1674,2.9496,0.41804
-5.7097,4.497,-0.44162
-11.455,5.1255,0.77338
-16.092,-0.32206,0.98943
-15.9,-15.875,-0.2174
-16.059,10.433,0.60145
-15.956,17.304,-1.7408
-16.021,15.353,-3.7139
-15.982,16.381,-6.1378
-16.003,15.749,-7.6741
-15.995,16.152,-8.4236
-15.991,15.9,-9.1026
-16.004,16.041,-9.4077
-15.975,15.99,-9.6676
-16.022,15.92,-9.5045
-15.811,15.625,-9.0055
-15.7,15.359,-8.5743
-15.16,14.919,-8.3145
-14.964,14.603,-7.203
-14.629,14.272,-6.189
-14.539,14.184,-6.2276
-14.21,13.867,-6.0052
-14.055,13.742,-6.0598
-13.751,13.404,-5.734
-13.572,13.286,-5.4947
-13.36,12.964,-4.3497
-13.185,12.902,-4.5758
-13.135,12.695,-3.3812
-12.933,12.644,-3.8569
-12.974,12.518,-2.5765
-12.749,12.46,-3.1732
-12.828,12.364,-2.2531
-12.613,12.314,-2.7807
-12.685,12.243,-2.1305
-12.501,12.175,-2.2784
-12.539,12.123,-2.1281
-12.405,12.053,-2.0006
-12.373,12.01,-2.0847
-12.32,11.926,-1.6864
-12.226,11.901,-2.0016
-12.225,11.804,-1.3724
-12.09,11.794,-1.8422
-12.11,11.679,-1.2644
-11.957,11.669,-1.5736
-11.984,11.565,-1.2555
-11.836,11.53,-1.2199
-11.845,11.459,-0.93434
-11.693,11.329,-0.55782
-11.624,11.311,-0.89541
-11.553,11.131,-0.55748
-11.394,11.138,-0.98727
-11.409,10.976,-0.69227
-11.203,10.945,-0.99276
-11.24,10.849,-0.90489
-11.058,10.744,-0.78216
-11.019,10.724,-0.82533
-10.92,10.543,-0.66521
-10.784,10.554,-1.2459
-10.805,10.39,-0.85525
-10.592,10.366,-1.3415
-10.635,10.285,-1.321
-10.489,10.178,-1.2539
-10.421,10.178,-1.7724
-10.421,10.037,-1.2521
-10.245,10.039,-1.9745
-10.307,9.9449,-1.4641
-10.148,9.8819,-1.5963
-10.131,9.8598,-1.8696
-10.108,9.7495,-1.4699
-9.9486,9.7522,-2.3659
-10.045,9.6789,-1.7393
-9.8699,9.625,-2.1687
-9.8783,9.6029,-2.2008
-9.8529,9.5116,-1.7047
-9.7032,9.5002,-2.5811
-9.7829,9.4331,-1.8108
-9.6088,9.3717,-2.321
-9.6216,9.352,-2.2557
-9.5878,9.2623,-1.7909
-9.4403,9.24,-2.6023
-9.5104,9.1812,-1.7013
-9.355,9.1119,-2.1788
-9.3515,9.0972,-2.2468
-9.336,9.0242,-1.6595
-9.1948,8.9878,-2.2886
-9.2536,8.9449,-1.6782
-9.1349,8.8797,-1.9109
-9.0947,8.8581,-1.9626
-9.1068,8.8019,-1.5044
-8.9871,8.7667,-1.9424
-9.0306,8.7339,-1.4588
-8.9654,8.7014,-1.5443
-8.9054,8.6703,-1.6847
-8.9543,8.6399,-1.2003
-8.8535,8.6159,-1.6336
-8.8685,8.5938,-1.4999
-8.8586,8.5709,-1.3363
-8.7829,8.5518,-1.538
-8.8273,8.5267,-1.2033
-8.7763,8.5153,-1.2421
-8.7584,8.4942,-1.2447
-8.7706,8.4771,-0.92026
-8.7255,8.4757,-1.1235
-8.7363,8.4514,-1.0583
-8.7195,8.4478,-0.9469
-8.6982,8.438,-1.0714
-8.7031,8.4133,-0.84359
-8.6751,8.4176,-0.87107
-8.6714,8.3916,-0.92281
-8.6597,8.3758,-0.73067
-8.6333,8.3776,-0.82728
-8.6357,8.3419,-0.78068
-8.6063,8.3393,-0.66609
-8.5879,8.3259,-0.82349
-8.583,8.2954,-0.71939
-8.5548,8.2974,-0.65722
-8.5485,8.2753,-0.74463
-8.5333,8.248,-0.61558
-8.5016,8.2499,-0.64131
-8.5013,8.221,-0.68911
-8.4731,8.196,-0.56364
-8.4467,8.1977,-0.64157
-8.4465,8.1618,-0.65852
-8.413,8.15,-0.60246
-8.3992,8.1448,-0.72829
-8.3958,8.1066,-0.6673
-8.358,8.1092,-0.65445
-8.3568,8.0941,-0.77538
-8.3462,8.0675,-0.66216
-8.3156,8.0742,-0.81341
-8.324,8.0463,-0.89156
-8.31,8.0374,-0.79624
-8.2843,8.0404,-1.0144
-8.291,8.0147,-0.89025
-8.2664,8.0155,-0.84179
-8.2538,8.0037,-1.0328
-8.2568,7.9805,-0.82335
-8.222,7.9802,-0.98184
-8.2153,7.9638,-1.0636
-8.2138,7.9509,-0.87319
-8.1788,7.946,-1.1183
-8.1904,7.9239,-1.0116
-8.1753,7.9166,-0.95159
-8.1434,7.9114,-1.2075
-8.1632,7.8916,-1.004
-8.1266,7.8861,-1.092
-8.1141,7.8687,-1.1964
-8.1249,7.8583,-0.99417
-8.0776,7.8507,-1.2222
-8.0861,7.8271,-1.0967
-8.0761,7.8176,-0.96522
-8.032,7.8089,-1.1857
-8.0566,7.7874,-1.0175
-8.0229,7.7823,-1.0705
-7.9993,7.7712,-1.1871
-8.0189,7.7492,-0.92546
-7.9732,7.7469,-1.1514
-7.9716,7.7278,-1.1707
-7.9794,7.7185,-0.97794
-7.9266,7.7087,-1.2522
-7.9454,7.6877,-1.1117
-7.9254,7.6767,-1.0327
-7.8844,7.6636,-1.2473
-7.9083,7.6469,-0.94755
-7.8684,7.6398,-1.0303
-7.8494,7.6212,-1.1983
-7.8664,7.6058,-0.97632
-7.8267,7.6025,-1.1675
-7.8263,7.5898,-1.1792
-7.8311,7.5764,-1.0614
-7.7848,7.568,-1.2522
-7.8053,7.5527,-1.1347
-7.7903,7.5462,-1.0584
-7.7606,7.5391,-1.1709
-7.7863,7.5219,-1.0045
-7.7582,7.5267,-0.98329
-7.7518,7.5162,-1.048
-7.7651,7.5045,-0.89668
-7.7398,7.5106,-0.91398
-7.7446,7.4949,-0.94786
-7.7394,7.4958,-0.85568
-7.717,7.4905,-0.93962
-7.7204,7.4696,-0.8989
-7.7072,7.4728,-0.8318
-7.7007,7.4621,-0.94009
-7.6935,7.4493,-0.85025
-7.6992,7.4485,-0.79063
-7.6546,7.451,-0.90687
-7.722,7.4091,-0.66932
-7.5954,7.4641,-0.891
-7.7661,7.3702,-0.63289
-7.4842,7.4786,-1.0112
-7.9846,7.3175,-0.27727
-6.1745,7.3452,-2.3525
0.70403,2.8153,-3.8579
-0.22083,-1.2886,1.1287
0.018817,0.017801,-1.9842
0.22381,0.16794,-1.8604
0.10979,0.20877,-3.1443
-0.73737,-0.20117,-1.7886
-0.22287,0.30983,-1.5513
0.46442,0.76326,-1.7066
0.53482,0.71287,-1.667
0.032277,0.27775,-1.2308
-0.032911,0.19575,-1.1325
0.10552,0.25593,-0.98044
-0.038606,0.12674,-0.72451
-0.13903,0.045381,-0.73977
-0.19836,0.024645,-0.75005
-0.20394,0.023595,-0.59669
-0.20262,0.04252,-0.60774
-0.27436,0.056185,-0.80472
-0.28584,0.12934,-0.84964
-0.1359,0.24702,-0.87352
-0.11746,0.2465,-0.91463
-0.13323,0.23294,-1.0318
-0.11925,0.23377,-1.0551
-0.16721,0.17336,-1.0676
-0.20474,0.13475,-0.98628
-0.16709,0.16478,-0.93046
-0.16479,0.1675,-0.90009
-0.11485,0.20429,-0.90426
-0.058423,0.27109,-0.92607
-0.080923,0.27102,-0.91814
-0.061342,0.28396,-0.95486
-0.053309,0.28657,-0.95695
-0.087223,0.27103,-0.95005
-0.094202,0.27344,-0.96757
-0.070295,0.2897,-0.95848
-0.06498,0.29848,-0.95513
-0.045097,0.31385,-0.96184
-0.046462,0.30679,-0.94589
-0.074659,0.28966,-0.95716
-0.080778,0.2757,-0.94959
-0.080798,0.26745,-0.94332
-0.08358,0.2683,-0.92665
-0.088025,0.26557,-0.90846
-0.086254,0.26691,-0.89501
-0.086984,0.26409,-0.93082
-0.097872,0.25854,-0.94581
-0.10123,0.25952,-0.94655
-0.094272,0.2607,-0.95203
-0.11116,0.2498,-0.94139
-0.11384,0.24707,-0.91927
-0.10228,0.25587,-0.92739
-0.10654,0.25248,-0.93731
-0.098341,0.26031,-0.9491
-0.10507,0.25732,-0.95445
-0.11054,0.25166,-0.9409
-0.11837,0.24099,-0.95067
-0.10588,0.24872,-0.95256
-0.099957,0.2592,-0.92888
-0.10955,0.25678,-0.93221
-0.096123,0.26439,-0.9664
-0.11493,0.25928,-0.942
-0.12224,0.25723,-0.9414
-0.11564,0.25609,-0.94489
-0.10504,0.25576,-0.93753
-0.11866,0.2461,-0.92429
-0.11269,0.24236,-0.93648
-0.11274,0.24562,-0.93299
-0.12067,0.24413,-0.93221
-0.12431,0.23817,-0.94019
-0.11461,0.24228,-0.94029
-0.10342,0.25384,-0.94621
-0.1165,0.23883,-0.93746
-0.10562,0.24083,-0.91344
-0.096015,0.24901,-0.92734
-0.10401,0.24821,-0.93892
-0.094916,0.25628,-0.95891
-0.10513,0.25443,-0.9658
-0.1168,0.25145,-0.95589
-0.11779,0.2475,-0.95493
-0.10946,0.24326,-0.9529
-0.10331,0.2448,-0.93627
-0.087425,0.25384,-0.94542
-0.083279,0.25091,-0.92478
-0.088586,0.24723,-0.92602
-0.09215,0.24855,-0.93919
-0.08488,0.25218,-0.95126
-0.074108,0.26614,-0.96034
-0.074372,0.26165,-0.97329
-0.075975,0.26655,-1.0044
-0.059864,0.26012,-1.1322
-0.11886,0.16778,-1.2795
-0.077738,0.18957,-1.3125
0.0057917,0.23576,-1.3245
0.014397,0.14155,-1.278
-0.047054,0.056265,-1.2338
-0.099498,0.054037,-1.1542
-0.083555,0.035221,-1.2299
-0.13296,0.015487,-1.2008
-0.19828,-0.044764,-0.99934
